Lars and the Real Girl|2007|Craig Gillespie
Sacco and Vanzetti|2006|Peter Miller
Blood: The Last Vampire|2009|Chris Nahon
Heyy Babyy|2007|Sajid Khan
Carriers|2009|David Pastor
Meduzot|2007|Shira Geffen
Angels & Demons|2009|Ron Howard
The Cry|2007|Bernadine Santistevan
Easy Virtue|2008|Stephan Elliott
Joshua|2007|George Ratliff
Persepolis|2007|Vincent Paronnaud
Lagerfeld Confidential|2007|Rodolphe Marconi
The Last Sin Eater|2007|Michael Jr.
Look|2007|Adam Rifkin
The Nines|2007|John August
Shootout at Lokhandwala|2007|Apoorva Lakhia
Speed Racer|2008|Andy Wachowski
Shut Up & Sing|2006|Cecilia Peck
The Love Guru|2008|Marco Schnabel
Wetlands Preserved: The Story of an Activist Nightclub|2008|Dean Budnick
Blessed Is the Match: The Life and Death of Hannah Senesh|2008|Roberta Grossman
Deliver Us from Evil|2006|Amy Berg
Devil Girl|2007|Howie Askins
The Hammer|2007|Charles Herman-Wurmfeld
One piece the movie: Kaisokuou ni ore wa naru|2000|Atsuji Shimizu
Seven Pounds|2008|Gabriele Muccino
Take|2007|Charles Oliver
The Life Before Her Eyes|2007|Vadim Perelman
Sydney White|2007|Joe Nussbaum
Drillbit Taylor|2008|Steven Brill
Never Forever|2007|Gina Kim
The Alphabet Killer|2008|Rob Schmidt
The Little Traitor|2007|Lynn Roth
George Bush Goes to Heaven|2006|Jonathan Liebert
Islam: What the West Needs to Know|2006|Bryan Daly
The Edge of Love|2008|John Maybury
Guta-yubalja-deul|2006|Shin-yeon Won
Ghosts of Girlfriends Past|2009|Mark Waters
The Soloist|2009|Joe Wright
Marley & Me|2008|David Frankel
Rails & Ties|2007|Alison Eastwood
Meeting Resistance|2007|Molly Bingham
Dus Kahaniyaan|2007|Jasmeet Dhodhi
Plop in de stad|2006|Matthias Temmermans
Changeling|2008|Clint Eastwood
Sukkar banat|2007|Nadine Labaki
Little Bruno|2007|Dan Frank
Saving Marriage|2006|John Henning
Great World of Sound|2007|Craig Zobel
Alibi|2008|Johan Nijenhuis
Reprise|2006|Joachim Trier
Garden Party|2008|Jason Freeland
El color de los olivos|2006|Carolina Rivas
Superbad|2007|Greg Mottola
Romeo & Juliet: Sealed with a Kiss|2006|Phil Nibbelink
Quantum of Solace|2008|Marc Forster
Disfigured|2008|Glenn Gers
I Can't Think Straight|2007|Shamim Sarif
Suicide Killers|2006|Pierre Rehov
Reservation Road|2007|Terry George
Vanaja|2006|Rajnesh Domalpalli
Jhoom Barabar Jhoom|2007|Shaad Ali
Ta Ra Rum Pum|2007|Siddharth Anand
Underworld: Rise of the Lycans|2009|Patrick Tatopoulos
Sherman's Way|2008|Craig M. Saavedra
Padre Nuestro|2007|Christopher Zalla
A Plumm Summer|2007|Caroline Zelder
A Four Letter Word|2007|Casper Andreas
Haebyeonui yeoin|2006|Sang-soo Hong
A Thousand Years of Good Prayers|2007|and a Killer Woman
Street Dreams|2009|Chris Zamoscianyk
Step Brothers|2008|Baby Cop Cop
Semi-Pro|2008|Kent Alterman
Vajra Sky Over Tibet|2006|John Bush
Walk Hard: The Dewey Cox Story|2007|Jake Kasdan
Hannah Takes the Stairs|2007|Joe Swanberg
Lake of Fire|2006|Tony Kaye
Absolute Wilson|2006|Katharina Otto-Bernstein
Finishing the Game: The Search for a New Bruce Lee|2007|Justin Lin
Cloudy with a Chance of Meatballs|2009|Phil Lord
College|2008|Deb Hagan
Piet Piraat en het vliegende schip|2006|Bart van Leemputten
Son of Rambow|2007|Garth Jennings
Avant que j'oublie|2007|Jacques Nolot
Niwemang|2006|Bahman Ghobadi
Helvetica|2007|Gary Hustwit
Eyforiya|2006|Ivan Vyrypayev
Arranged|2007|Diane Crespo
Diary of the Dead|2007|George A. Romero
Ghost Town: The Movie|2007|Jeff Kennedy
Transformation: The Life and Legacy of Werner Erhard|2006|Robyn Symon
Battle in Seattle|2007|Stuart Townsend
Paprika|2006|Satoshi Kon
The House Bunny|2008|Fred Wolf
Death of a President|2006|Gabriel Range
Taxi to the Dark Side|2007|Texas Houston
Bes vakit|2006|Reha Erdem
Hei yan quan|2006|Ming-liang Tsai
Sharkwater|2006|Rob Stewart
Sleuth|2007|Kenneth Branagh
Timber Falls|2007|Sex Love
Smart People|2008|Noam Murro
The Mummy: Tomb of the Dragon Emperor|2008|Rob Cohen
Sanxia haoren|2006|Zhang Ke Jia
Tropa de Elite|2007|Eu Te Amo Rio
Jazz in the Diamond District|2008|Lindsey Christian
The Duchess|2008|Saul Dibb
The Informers|2008|Gregor Jordan
My Life in Ruins|2009|Donald Petrie
The Jane Austen Book Club|2007|Robin Swicord
Whaledreamers|2006|Kim Kindersley
Amexicano|2007|Matthew Bonifacio
Ciao|2008|Yen Tan
Cidade dos Homens|2007|Paulo Morelli
Humboldt County|2008|Darren Grodsky
Before the Rains|2007|Santosh Sivan
Battle for Haditha|2007|Nick Broomfield
Antichrist|2009|Lars Trier
Baby Mama|2008|Michael McCullers
Ocean of Pearls|2008|Sarab Neelam
Zoo|2007|Robinson Devor
Gake no ue no Ponyo|2008|Hayao Miyazaki
A Man Named Pearl|2006|Scott Galloway
Auf der anderen Seite|2007|Fatih Akin
The Ministers|2009|Franc. Reyes
Shuttle|2008|Edward Anderson
All About Steve|2009|Phil Traill
War, Inc.|2008|Joshua Seftel
Impromptu Clients and Off the Cuff|2006|Paul Fielding
Luck by Chance|2009|Zoya Akhtar
Guadalupe|2006|Santiago Parra
Blonde Ambition|2007|Scott Marshall
Giorni e nuvole|2007|folle e polvere d'archivio Femmine
Kapitein Rob en het Geheim van Professor Lupardi|2007|Hans Pos
The Trouble with Money|2006|Cookie 'Chainsaw' Randolph
The Hurt Locker|2008|Kathryn Bigelow
Sleepwalking|2008|Bill Maher
Finding Amanda|2008|Peter Tolan
Roman de gare|2007|revenir Partir
Trumbo|2007|Peter Askin
Saw IV|2007|Darren Lynn Bousman
Lions for Lambs|2007|Robert Redford
Horsemen|2009|Jonas kerlund
White on Rice|2009|Dave Boyle
Kiss the Bride|2007|C. Jay Cox
Nanking|2007|Dan Sturman
Shine a Light|2008|New York York
Franklyn|2008|Gerald McMorrow
Blonde and Blonder|2007|Dean Hamilton
I Know Who Killed Me|2007|Chris Sivertson
Ballerina|2006|Bertrand Normand
Love Happens|2009|Brandon Camp
Constantine's Sword|2007|Oren Jacoby
I Sell the Dead|2008|Glenn McQuaid
Julia|2008|Erick Zonca
Hasta el viento tiene miedo|2007|Gustavo Moheno
Once|2006|John Carney
Six Perfect Pictures|2006|Paul Fielding
Breakfast with Scot|2007|Laurie Lynd
Pineapple Express|2008|David Gordon Green
The Devil Came on Horseback|2007|Ricki Stern
For the Bible Tells Me So|2007|Daniel G. Karslake
My Kid Could Paint That|2007|Amir Bar-Lev
No End in Sight|2007|Charles Ferguson
War Dance|2007|Sean Fine
Alice Neel|2007|Andrew Neel
Quiet City|2007|Aaron Katz
Bottle Shock|2008|Randall Miller
The Boy in the Striped Pyjamas|2008|Mark Herman
Familiar Strangers|2008|Zackary Adler
Baghead|2008|Jay Duplass
The King of Kong|2007|Seth Gordon
Crossing Over|2009|Wayne Kramer
In the Shadow of the Moon|2007|David Sington
The Boys Are Back|2009|Scott Hicks
The Wonder of It All|2007|Jeffrey Roth
Naked Boys Singing|2007|Troy Christian
Caos calmo|2008|Antonello Grimaldi
Gomorra|2008|Matteo Garrone
Precious: Based on the Novel Push by Sapphire|2009|Lee Daniels
Last Stop for Paul|2006|Neil Mandt
Cetvrti covek|2007|Dejan Zecevic
Firmin|2007|Dominique Deruddere
Sputnik Mania|2007|Murray King
This Christmas|2007|Preston A. II
The Last Lullaby|2008|Jeffrey Goodman
Brick Lane|2007|Sarah Gavron
Patti Smith: Dream of Life|2008|Steven Sebring
Good Dick|2008|Marianna Palka
Lakeview Terrace|2008|Neil LaBute
Timboektoe|2007|Dave Schram
Ping guo|2007|Yu Li
Tuya de hun shi|2006|Quanan Wang
The Happening|2008|M. Night Shyamalan
The New Twenty|2009|Chris Mason Johnson
Mad Money|2008|Callie Khouri
Bra Boys|2007|Sunny Abberton
Shotgun Stories|2007|Jeff Nichols
Ben X|2007|Nic Balthazar
The Singing Revolution|2006|James Tusty
Noah's Arc: Jumping the Broom|2008|Patrik-Ian Polk
Nights in Rodanthe|2008|George C. Wolfe
Am Limit|2007|Pepe Danquart
Revolutionary Road|2008|Sam Mendes
Winter of Frozen Dreams|2009|Eric Mandelbaum
Adventures of Power|2008|Ari Gold
Bedtime Stories|2008|Adam Shankman
The Canyon|2009|Richard Harrah
Holding Trevor|2007|Rosser Goodman
The Escapist|2008|Rupert Wyatt
The Objective|2008|Daniel Myrick
O' Horten|2007|Bent Hamer
Fashion|2008|Madhur Bhandarkar
The Merry Gentleman|2008|Michael Keaton
Our City Dreams|2008|Chiara Clemente
Sun taam|2007|Part 2 Butterfly
City of Ember|2008|Gil Kenan
The Day the Earth Stood Still|2008|Scott Derrickson
Owl and the Sparrow|2007|Stephane Gauger
A Perfect Getaway|2009|David Twohy
Red|2008|Lucky McKee
The Velveteen Rabbit|2009|Michael Jr.
Cheeni Kum|2007|R. Balki
The Reader|2008|Stephen Daldry
Bandslam|2009|Todd Graff
Mutluluk|2007|Abdullah Oguz
Frozen River|2008|Courtney Hunt
The Lucky Ones|2008|Neil Burger
A Casa de Alice|2007|Chico Teixeira
Street Life|2007|Timothy Willis
Miss Conception|2008|Eric Styles
Laaga Chunari Mein Daag: Journey of a Woman|2007|Pradeep Sarkar
Valkyrie|2008|Bryan Singer
Aaja Nachle|2007|Anil Mehta
Duska|2007|Jos Stelling
Hunger|2008|Steve McQueen
Taare Zameen Par|2007|Amole Gupte
Traitor|2008|Jeffrey Nachmanoff
Darfur Now|2007|Ted Braun
Donkey Punch|2008|Oliver Blackburn
Sarah Landon and the Paranormal Hour|2007|Lisa Comrie
Chop Shop|2007|Ramin Bahrani
Christmas in Wonderland|2007|James Orr
Ping Pong Playa|2007|Jessica Yu
Ghost Town|2008|David Koepp
The Business of Being Born|2008|Abby Epstein
Tashan|2008|Vijay Krishna Acharya
Zomerhitte|2008|Monique Ven
Huhwihaji anha|2006|Hee-il Leesong
College Road Trip|2008|Roger Kumble
Dai-Nihonjin|2007|Hitoshi Matsumoto
Without the King|2007|Michael Skolnik
Avaze gonjeshk-ha|2008|Majid Majidi
Sex and the City|2008|Michael Patrick King
He's Just Not That Into You|2009|Ken Kwapis
Hofshat Kaits|2007|David Volach
The First Saturday in May|2007|Brad Hennegan
Pete Seeger: The Power of Song|2007|Jim Brown
The Open Road|2009|Michael Meredith
Diminished Capacity|2008|Terry Kinney
Shoot Down|2007|Cristina Khuly
Slumdog Millionaire|2008|Loveleen Tandan
Loins of Punjab Presents|2007|Manish Acharya
Fast & Furious|2009|Justin Lin
Beverly Hills Chihuahua|2008|Raja Gosnell
The Boys: The Sherman Brothers' Story|2009|Gregory V. Sherman
A Serious Man|2009|Ethan Coen
Eden Lake|2008|James Watkins
August Evening|2007|Chris Eska
Eden|2008|Declan Recks
Mang shan|2007|Yang Li
Leonera|2008|Pablo Trapero
Never Back Down|2008|Jeff Wadlow
Il divo|2008|Paolo Sorrentino
Wild Child|2008|Nick Moore
Choke|2008|Clark Gregg
Jake's Corner|2008|Jeff Santo
Om Shanti Om|2007|Farah Khan
Absurdistan|2008|Veit Helmer
Sea Monsters: A Prehistoric Adventure|2007|Sean MacLeod Phillips
Swing Vote|2008|Joshua Michael Stern
Henry Poole Is Here|2008|Mark Pellington
The Errand of Angels|2008|Christian Vuissa
Munyurangabo|2007|Lee Isaac Chung
The Rocker|2008|Peter Cattaneo
L'avocat de la terreur|2007|le gorille qui parle Koko
Bikur Ha-Tizmoret|2007|Eran Kolirin
Gamer|2009|Mark Neveldine
Phoebe in Wonderland|2008|Daniel Barnz
Dare Not Walk Alone|2006|Jeremy Dean
Coco avant Chanel|2009|Anne Fontaine
Flashbacks of a Fool|2008|Baillie Walsh
Killing Kasztner|2008|Gaylen Ross
How to Be a Serial Killer|2008|Luke Ricci
U Me Aur Hum|2008|Ajay Devgan
America the Beautiful|2007|Darryl Roberts
Cadillac Records|2008|Darnell Martin
The Haunting of Molly Hartley|2008|Mickey Liddell
Year One|2009|Harold Ramis
Ya ostayus|2007|Karen Oganesyan
Last Chance Harvey|2008|Joel Hopkins
Meet the Browns|2008|Tyler Perry
The World Unseen|2007|Shamim Sarif
Outrage|2009|Kirby Dick
The Other End of the Line|2008|James Dodson
Up|2009|Inc. Monsters
Casi divas|2008|Issa pez
Roadside Romeo|2008|Jugal Hansraj
Moving Midway|2007|Godfrey Cheshire
Kandidaten|2008|Kasper Barfoed
Flash of Genius|2008|Marc Abraham
Tru Loved|2008|Stewart Wade
The Invention of Lying|2009|Ricky Gervais
American Swing|2008|Jon Hart
Eagle Eye|2008|D.J. Caruso
Drona|2008|Goldie Behl
Cloverfield|2008|Matt Reeves
Severed Ways: The Norse Discovery of America|2007|Tony Stone
From Within|2008|Phedon Papamichael
Die Welle|2008|Dennis Gansel
A Christmas Carol|2009|Robert Zemeckis
Entre les murs|2008|Laurent Cantet
Il y a longtemps que je t'aime|2008|Philippe Claudel
Veronika Decides to Die|2009|Emily Young
Yes Man|2008|Peyton Reed
The Secrets of Jonathan Sperry|2008|Rich Christiano
The Legend of God's Gun|2007|Mike Bruce
Meet the Spartans|2008|Jason Friedberg
Adoration|2008|Atom Egoyan
Arnolds Park|2007|Gene Teigland
Race to Witch Mountain|2009|Andy Fickman
Yiddish Theater: A Love Story|2006|Dan Katzir
Boy A|2007|John Crowley
My Sister's Keeper|2009|Nick Cassavetes
Night at the Museum: Battle of the Smithsonian|2009|Shawn Levy
Couples Retreat|2009|Peter Billingsley
Ice Age: Dawn of the Dinosaurs|2009|Carlos Saldanha
Fighting|2009|Dito Montiel
Management|2008|Stephen Belber
Quarantine|2008|John Erick Dowdle
The Wackness|2008|Jonathan Levine
Weather Girl|2009|Blayne Weaver
Trucker|2008|James Mottern
Aruitemo aruitemo|2008|Hirokazu Koreeda
Chandni Chowk to China|2009|Nikhil Advani
Expelled: No Intelligence Allowed|2008|Nathan Frankowski
Adventureland|2009|Greg Mottola
The Longshots|2008|Fred Durst
Glass: A Portrait of Philip in Twelve Parts|2007|Scott Hicks
Jab We Met|2007|Imtiaz Ali
Berlin|2007|Julian Schnabel
My Winnipeg|2007|Fancy Being Rich Fancy
Confessions of a Shopaholic|2009|P.J. Hogan
Explicit Ills|2008|Mark Webber
Goodbye Solo|2008|Ramin Bahrani
Dragonball Evolution|2009|James Wong
Shorts|2009|Robert Rodriguez
Lake Tahoe|2008|Fernando Eimbcke
Two Lovers|2008|James Gray
The Girlfriend Experience|2009|and Videotape Lies
Little Ashes|2008|Paul Morrison
Kismat Konnection|2008|Aziz Mirza
Soul Men|2008|Malcolm D. Lee
King Corn|2007|Aaron Woolf
Up the Yangtze|2007|Yung Chang
Hannah Montana: The Movie|2009|Peter Chelsom
Heroes|2008|Samir Karnik
Felon|2008|Ric Roman Waugh
The Hangover|2009|Todd Phillips
Crank: High Voltage|2009|Mark Neveldine
Alien Trespass|2009|R.W. Goodwin
Cicak-man|2006|Yusry Kru
Play the Game|2008|Marc Fienberg
The Wrestler|2008|Darren Aronofsky
I Used to Love Her|2008|Mark Harris
Drag Me to Hell|2009|Sam Raimi
Not Forgotten|2009|Dror Soref
Sin Nombre|2009|Cary Fukunaga
Cold Souls|2009|Sophie Barthes
Taking Woodstock|2009|jie Se
Free Style|2008|William Dear
Lower Learning|2008|Mark Lafferty
Fireproof|2008|Alex Kendrick
The Graduates|2008|Ryan Gielen
Ice Blues|2008|Ron Oliver
JCVD|2008|Mabrouk Mechri
The Boat That Rocked|2009|Richard Curtis
Jennifer's Body|2009|Karyn Kusama
Gooby|2009|Wilson Coneybeare
Saw V|2008|David Hackl
Medicine for Melancholy|2008|Barry Jenkins
Chelsea on the Rocks|2008|Abel Ferrara
The Limits of Control|2009|Jim Jarmusch
Duplicity|2009|Tony Gilroy
Julie & Julia|2009|Nora Ephron
Sex Drive|2008|Sean Anders
Between Love & Goodbye|2008|Casper Andreas
Hotel op stelten|2008|Bart van Leemputten
Post Grad|2009|Vicky Jenson
The Family That Preys|2008|Tyler Perry
Madea Goes to Jail|2009|Tyler Perry
Fighting for Life|2008|Terry Sanders
Treeless Mountain|2008|So Yong Kim
Peter and Vandy|2009|Jay DiPietro
Kambakkht Ishq|2009|Sabir Khan
Orphan|2009|Jaume Collet-Serra
Trouble the Water|2008|Carl Deal
Flow: For Love of Water|2008|Irena Salina
Eleven Minutes|2008|Michael Selditch
Otto| or, Up with Dead People|2008
Nothing Like the Holidays|2008|Alfredo Villa
Miss March|2009|Zach Cregger
American Violet|2008|Tim Disney
Palo Pinto Gold|2009|Anthony Henslee
Wendy and Lucy|2008|Kelly Reichardt
Ballast|2008|Lance Hammer
Dance Flick|2009|Damien Dante Wayans
Man on Wire|2008|James Marsh
The Death Factory Bloodletting|2008|Sean Tretta
Zombieland|2009|Ruben Fleischer
Perro come perro|2008|Carlos Moreno
Stranded: I've Come from a Plane That Crashed on the Mountains|2007|Gonzalo Arijon
Death of a Ghost Hunter|2007|Sean Tretta
Super Capers|2009|Ray Griggs
Gentlemen Broncos|2009|Jared Hess
Praying with Lior|2007|Ourselves Heroes
Ghajini|2008|A.R. Murugadoss
The First Basket|2008|David Vyorst
Whip It|2009|Drew Barrymore
Bronson|2008|Nicolas Refn
Etz Limon|2008|Eran Riklis
Main Aur Mrs Khanna|2009|Prem Soni
An Education|2009|Lone Scherfig
Valentino: The Last Emperor|2008|Matt Tyrnauer
Gigantic|2008|Matt Aselton
Away We Go|2009|Sam Mendes
One Two Three|2008|Ashwani Dheer
Beer for My Horses|2008|Michael Salomon
Moon|2009|Duncan Jones
Rab Ne Bana Di Jodi|2008|Aditya Chopra
Bachna Ae Haseeno|2008|Siddharth Anand
Sex Positive|2008|Daryl Wein
Throw Down Your Heart|2008|Sascha Paladino
Dostana|2008|Tarun Mansukhani
Vals Im Bashir|2008|Ari Folman
Star Wars: The Clone Wars|2008|Dave Filoni
Nights and Weekends|2008|Greta Gerwig
Le silence de Lorna|2008|Monica... et Bianca Gigi
Spread|2009|David Mackenzie
Arlen Faber|2009|John Hindman
Refusenik|2007|Laura Bialis
Radeloos|2008|Dave Schram
The Pleasure of Being Robbed|2008|Joshua Safdie
Black Dynamite|2009|Scott Sanders
Amreeka|2009|Cherien Dabis
Call of the Wild|2009|Richard Gabai
Hats Off|2008|Jyll Johnstone
Ek Vivaah Aisa Bhi|2008|Kaushik Ghatak
Trying to Get Good: The Jazz Odyssey of Jack Sheldon|2008|Doug McIntyre
Law Abiding Citizen|2009|Volume 1 Videos
Observe and Report|2009|Jody Hill
Obsessed|2009|Steve Shill
Morning Light|2008|Mark Monroe
Funny People|2009|Judd Apatow
Medicinal|2008|Dan Frank
Confessionsofa Ex-Doofus-ItchyFooted Mutha|2008|Melvin Peebles
Pray the Devil Back to Hell|2008|Gini Reticker
Gotta Dance|2008|Dori Berinstein
Under Our Skin|2008|Andy Abrahams Wilson
Gran Torino|2008|Clint Eastwood
The Dhamma Brothers|2008|Andrew Kukura
Broken Hill|2009|Dagen Merrill
Good Hair|2009|Jeff Stilson
Disaster Movie|2008|Jason Friedberg
Billy: The Early Years|2008|Robby Benson
Nursery University|2008|Matthew Makar
Sinterklaas en het geheim van het grote boek|2008|Martijn van Nellestijn
Ischeznuvshaya imperiya|2008|Karen Shakhnazarov
Endgame|2009|Pete Travis
The Fourth Kind|2009|Olatunde Osunsanmi
I Hope They Serve Beer in Hell|2009|Bob Gosse
The Art of Being Straight|2008|Jesse Rosen
Walt & El Grupo|2008|Theodore Thomas
Jerichow|2008|Christian Petzold
Afterschool|2008|Antonio Campos
Serbis|2008|Brillante Mendoza
The Damned United|2009|Tom Hooper
Herb and Dorothy|2008|Megumi Sasaki
Big Fan|2009|Robert D. Siegel
Earth Days|2009|Robert Stone
De storm|2009|tot Morgen Juf
Capitalism: A Love Story|2009|Michael Moore
Sorority Row|2009|Stewart Hendler
Of Time and the City|2008|Terence Davies
Saw VI|2009|Kevin Greutert
Visual Acoustics|2008|Eric Bricker
Antarctica|2008|Yair Hochner
The Blue Tooth Virgin|2008|Russell Brown
Five Minutes of Heaven|2009|Oliver Hirschbiegel
Brothers at War|2009|Jake Rademacher
Objectified|2009|Gary Hustwit
On the Rhumba River|2007|Jacques Sarasin
Cadmium Red Light|2007|Galen Garwood
A Wink and a Smile|2008|Deirdre Allen Timmons
Shrink|2009|Jonas Pate
Splinterheads|2009|Brant Sersen
Til' Death Do Us Part|2008|Austin Newman
Chuyen tinh xa xu|2009|Victor Vu
Louise Bourgeois|2008|Camille Guichard
Boogie Man: The Lee Atwater Story|2008|Stefan Forbes
World's Greatest Dad|2009|Bobcat Goldthwait
Happy Valley|2008|R.K. Williams
America Betrayed|2008|Leslie Carde
Love Aaj Kal|2009|Imtiaz Ali
The Windmill Movie|2008|Alexander Olch
Soul Power|2008|Jeffrey Levy-Hinte
Naj sul|2008|Young-Seok Noh
Examined Life|2008|Astra Taylor
No Impact Man: The Documentary|2009|Laura Gabbert
Walking on Dead Fish|2008|Franklin Martin
Fall of Hyperion|2008|Rex Piano
Allah Made Me Funny: Live in Concert|2008|Andrea Kalin
Food, Inc.|2008|Robert Kenner
Unmistaken Child|2008|Nati Baratz
More Than a Game|2008|Kristopher Belman
The River Within|2009|Zac Heath
Fuel|2008|Joshua Tickell
Chabad: To Life Telethon|2008|Love and Soul Rhythm
The Boondock Saints II: All Saints Day|2009|Troy Duffy
Robert Blecker Wants Me Dead|2008|Ted Schillinger
The Cove|2009|Louie Psihoyos
The Bronx Balletomane|2008|Jeremy Joffee
Nos enfants nous accuseront|2008|Jean-Paul Jaud
Wake Up Sid|2009|Ayan Mukherjee
Kal Kissne Dekha|2009|Vivek Sharma
Beer Wars|2009|Anat Baron
The Way We Get By|2009|Aron Gaudet
New York|2009|Kabir Khan
The September Issue|2009|R.J. Cutler
